A fact sheet with definitions and metadata for this dataset can be found at http://www.stateair.net/web/historical/1/1.html.,,,,,,,,,,
The U.S. Department of State Data Use Statement at http://www.stateair.net/web/historical/1/1.html applies to these and all data available from the Mission China air quality monitoring program.,,,,,,,,,,
,,,,,,,,,,
Site,Parameter,Date (LST),Year,Month,Day,Hour,Value,Unit,Duration,QC Name
Beijing,PM2.5,42383.04167,2016,1,14,1,39,µg/m³,1 Hr,Valid
Beijing,PM2.5,42383.08333,2016,1,14,2,38,µg/m³,1 Hr,Valid
Beijing,PM2.5,42383.125,2016,1,14,3,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,42383.16667,2016,1,14,4,41,µg/m³,1 Hr,Valid
Beijing,PM2.5,42383.20833,2016,1,14,5,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,42383.25,2016,1,14,6,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,42383.29167,2016,1,14,7,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,42383.33333,2016,1,14,8,78,µg/m³,1 Hr,Valid
Beijing,PM2.5,42383.375,2016,1,14,9,111,µg/m³,1 Hr,Valid
Beijing,PM2.5,42383.41667,2016,1,14,10,132,µg/m³,1 Hr,Valid
Beijing,PM2.5,42383.45833,2016,1,14,11,85,µg/m³,1 Hr,Valid
Beijing,PM2.5,42383.5,2016,1,14,12,84,µg/m³,1 Hr,Valid
Beijing,PM2.5,42383.54167,2016,1,14,13,78,µg/m³,1 Hr,Valid
Beijing,PM2.5,42383.58333,2016,1,14,14,47,µg/m³,1 Hr,Valid
Beijing,PM2.5,42383.625,2016,1,14,15,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,42383.66667,2016,1,14,16,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,42383.70833,2016,1,14,17,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,42383.75,2016,1,14,18,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,42383.79167,2016,1,14,19,88,µg/m³,1 Hr,Valid
Beijing,PM2.5,42383.83333,2016,1,14,20,95,µg/m³,1 Hr,Valid
Beijing,PM2.5,42383.875,2016,1,14,21,109,µg/m³,1 Hr,Valid
Beijing,PM2.5,42383.91667,2016,1,14,22,120,µg/m³,1 Hr,Valid
Beijing,PM2.5,42383.95833,2016,1,14,23,134,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384,2016,1,15,0,150,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384.04167,2016,1,15,1,164,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384.08333,2016,1,15,2,159,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384.125,2016,1,15,3,116,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384.16667,2016,1,15,4,126,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384.20833,2016,1,15,5,128,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384.25,2016,1,15,6,132,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384.29167,2016,1,15,7,146,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384.33333,2016,1,15,8,82,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384.375,2016,1,15,9,74,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384.41667,2016,1,15,10,63,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384.45833,2016,1,15,11,59,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384.5,2016,1,15,12,50,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384.54167,2016,1,15,13,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384.58333,2016,1,15,14,86,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384.625,2016,1,15,15,81,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384.66667,2016,1,15,16,88,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384.70833,2016,1,15,17,89,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384.75,2016,1,15,18,102,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384.79167,2016,1,15,19,112,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384.83333,2016,1,15,20,115,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384.875,2016,1,15,21,193,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384.91667,2016,1,15,22,230,µg/m³,1 Hr,Valid
Beijing,PM2.5,42384.95833,2016,1,15,23,222,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385,2016,1,16,0,155,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385.04167,2016,1,16,1,142,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385.08333,2016,1,16,2,117,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385.125,2016,1,16,3,106,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385.16667,2016,1,16,4,94,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385.20833,2016,1,16,5,88,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385.25,2016,1,16,6,82,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385.29167,2016,1,16,7,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385.33333,2016,1,16,8,93,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385.375,2016,1,16,9,96,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385.41667,2016,1,16,10,108,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385.45833,2016,1,16,11,109,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385.5,2016,1,16,12,93,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385.54167,2016,1,16,13,121,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385.58333,2016,1,16,14,112,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385.625,2016,1,16,15,116,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385.66667,2016,1,16,16,141,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385.70833,2016,1,16,17,136,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385.75,2016,1,16,18,139,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385.79167,2016,1,16,19,151,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385.83333,2016,1,16,20,144,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385.875,2016,1,16,21,152,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385.91667,2016,1,16,22,149,µg/m³,1 Hr,Valid
Beijing,PM2.5,42385.95833,2016,1,16,23,156,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386,2016,1,17,0,154,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386.04167,2016,1,17,1,100,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386.08333,2016,1,17,2,70,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386.125,2016,1,17,3,71,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386.16667,2016,1,17,4,34,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386.20833,2016,1,17,5,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386.25,2016,1,17,6,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386.29167,2016,1,17,7,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386.33333,2016,1,17,8,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386.375,2016,1,17,9,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386.41667,2016,1,17,10,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386.45833,2016,1,17,11,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386.5,2016,1,17,12,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386.54167,2016,1,17,13,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386.58333,2016,1,17,14,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386.625,2016,1,17,15,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386.66667,2016,1,17,16,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386.70833,2016,1,17,17,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386.75,2016,1,17,18,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386.79167,2016,1,17,19,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386.83333,2016,1,17,20,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386.875,2016,1,17,21,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386.91667,2016,1,17,22,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,42386.95833,2016,1,17,23,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387,2016,1,18,0,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387.04167,2016,1,18,1,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387.08333,2016,1,18,2,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387.125,2016,1,18,3,4,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387.16667,2016,1,18,4,2,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387.20833,2016,1,18,5,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387.25,2016,1,18,6,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387.29167,2016,1,18,7,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387.33333,2016,1,18,8,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387.375,2016,1,18,9,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387.41667,2016,1,18,10,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387.45833,2016,1,18,11,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387.5,2016,1,18,12,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387.54167,2016,1,18,13,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387.58333,2016,1,18,14,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387.625,2016,1,18,15,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387.66667,2016,1,18,16,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387.70833,2016,1,18,17,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387.75,2016,1,18,18,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387.79167,2016,1,18,19,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387.83333,2016,1,18,20,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387.875,2016,1,18,21,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387.91667,2016,1,18,22,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,42387.95833,2016,1,18,23,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,42388,2016,1,19,0,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,42388.04167,2016,1,19,1,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42388.08333,2016,1,19,2,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,42388.125,2016,1,19,3,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,42388.16667,2016,1,19,4,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42388.20833,2016,1,19,5,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,42388.25,2016,1,19,6,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,42388.29167,2016,1,19,7,32,µg/m³,1 Hr,Valid
Beijing,PM2.5,42388.33333,2016,1,19,8,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,42388.375,2016,1,19,9,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,42388.41667,2016,1,19,10,-999,µg/m³,1 Hr,Missing
Beijing,PM2.5,42388.45833,2016,1,19,11,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,42388.5,2016,1,19,12,101,µg/m³,1 Hr,Valid
Beijing,PM2.5,42388.54167,2016,1,19,13,124,µg/m³,1 Hr,Valid
Beijing,PM2.5,42388.58333,2016,1,19,14,76,µg/m³,1 Hr,Valid
Beijing,PM2.5,42388.625,2016,1,19,15,77,µg/m³,1 Hr,Valid
Beijing,PM2.5,42388.66667,2016,1,19,16,62,µg/m³,1 Hr,Valid
Beijing,PM2.5,42388.70833,2016,1,19,17,64,µg/m³,1 Hr,Valid
Beijing,PM2.5,42388.75,2016,1,19,18,80,µg/m³,1 Hr,Valid
Beijing,PM2.5,42388.79167,2016,1,19,19,92,µg/m³,1 Hr,Valid
Beijing,PM2.5,42388.83333,2016,1,19,20,98,µg/m³,1 Hr,Valid
Beijing,PM2.5,42388.875,2016,1,19,21,128,µg/m³,1 Hr,Valid
Beijing,PM2.5,42388.91667,2016,1,19,22,127,µg/m³,1 Hr,Valid
Beijing,PM2.5,42388.95833,2016,1,19,23,143,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389,2016,1,20,0,171,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389.04167,2016,1,20,1,193,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389.08333,2016,1,20,2,181,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389.125,2016,1,20,3,146,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389.16667,2016,1,20,4,130,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389.20833,2016,1,20,5,135,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389.25,2016,1,20,6,143,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389.29167,2016,1,20,7,132,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389.33333,2016,1,20,8,125,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389.375,2016,1,20,9,132,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389.41667,2016,1,20,10,144,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389.45833,2016,1,20,11,138,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389.5,2016,1,20,12,158,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389.54167,2016,1,20,13,158,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389.58333,2016,1,20,14,140,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389.625,2016,1,20,15,141,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389.66667,2016,1,20,16,135,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389.70833,2016,1,20,17,141,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389.75,2016,1,20,18,163,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389.79167,2016,1,20,19,161,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389.83333,2016,1,20,20,185,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389.875,2016,1,20,21,205,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389.91667,2016,1,20,22,193,µg/m³,1 Hr,Valid
Beijing,PM2.5,42389.95833,2016,1,20,23,165,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390,2016,1,21,0,134,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390.04167,2016,1,21,1,118,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390.08333,2016,1,21,2,114,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390.125,2016,1,21,3,112,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390.16667,2016,1,21,4,106,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390.20833,2016,1,21,5,97,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390.25,2016,1,21,6,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390.29167,2016,1,21,7,96,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390.33333,2016,1,21,8,101,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390.375,2016,1,21,9,131,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390.41667,2016,1,21,10,159,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390.45833,2016,1,21,11,158,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390.5,2016,1,21,12,156,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390.54167,2016,1,21,13,158,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390.58333,2016,1,21,14,152,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390.625,2016,1,21,15,146,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390.66667,2016,1,21,16,165,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390.70833,2016,1,21,17,167,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390.75,2016,1,21,18,148,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390.79167,2016,1,21,19,160,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390.83333,2016,1,21,20,162,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390.875,2016,1,21,21,185,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390.91667,2016,1,21,22,179,µg/m³,1 Hr,Valid
Beijing,PM2.5,42390.95833,2016,1,21,23,150,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391,2016,1,22,0,133,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391.04167,2016,1,22,1,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391.08333,2016,1,22,2,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391.125,2016,1,22,3,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391.16667,2016,1,22,4,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391.20833,2016,1,22,5,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391.25,2016,1,22,6,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391.29167,2016,1,22,7,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391.33333,2016,1,22,8,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391.375,2016,1,22,9,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391.41667,2016,1,22,10,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391.45833,2016,1,22,11,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391.5,2016,1,22,12,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391.54167,2016,1,22,13,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391.58333,2016,1,22,14,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391.625,2016,1,22,15,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391.66667,2016,1,22,16,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391.70833,2016,1,22,17,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391.75,2016,1,22,18,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391.79167,2016,1,22,19,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391.83333,2016,1,22,20,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391.875,2016,1,22,21,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391.91667,2016,1,22,22,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,42391.95833,2016,1,22,23,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392,2016,1,23,0,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392.04167,2016,1,23,1,25,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392.08333,2016,1,23,2,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392.125,2016,1,23,3,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392.16667,2016,1,23,4,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392.20833,2016,1,23,5,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392.25,2016,1,23,6,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392.29167,2016,1,23,7,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392.33333,2016,1,23,8,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392.375,2016,1,23,9,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392.41667,2016,1,23,10,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392.45833,2016,1,23,11,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392.5,2016,1,23,12,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392.54167,2016,1,23,13,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392.58333,2016,1,23,14,8,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392.625,2016,1,23,15,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392.66667,2016,1,23,16,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392.70833,2016,1,23,17,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392.75,2016,1,23,18,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392.79167,2016,1,23,19,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392.83333,2016,1,23,20,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392.875,2016,1,23,21,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392.91667,2016,1,23,22,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42392.95833,2016,1,23,23,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393,2016,1,24,0,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393.04167,2016,1,24,1,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393.08333,2016,1,24,2,5,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393.125,2016,1,24,3,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393.16667,2016,1,24,4,9,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393.20833,2016,1,24,5,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393.25,2016,1,24,6,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393.29167,2016,1,24,7,7,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393.33333,2016,1,24,8,6,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393.375,2016,1,24,9,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393.41667,2016,1,24,10,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393.45833,2016,1,24,11,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393.5,2016,1,24,12,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393.54167,2016,1,24,13,11,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393.58333,2016,1,24,14,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393.625,2016,1,24,15,10,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393.66667,2016,1,24,16,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393.70833,2016,1,24,17,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393.75,2016,1,24,18,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393.79167,2016,1,24,19,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393.83333,2016,1,24,20,26,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393.875,2016,1,24,21,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393.91667,2016,1,24,22,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,42393.95833,2016,1,24,23,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394,2016,1,25,0,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394.04167,2016,1,25,1,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394.08333,2016,1,25,2,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394.125,2016,1,25,3,13,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394.16667,2016,1,25,4,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394.20833,2016,1,25,5,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394.25,2016,1,25,6,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394.29167,2016,1,25,7,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394.33333,2016,1,25,8,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394.375,2016,1,25,9,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394.41667,2016,1,25,10,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394.45833,2016,1,25,11,12,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394.5,2016,1,25,12,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394.54167,2016,1,25,13,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394.58333,2016,1,25,14,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394.625,2016,1,25,15,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394.66667,2016,1,25,16,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394.70833,2016,1,25,17,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394.75,2016,1,25,18,31,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394.79167,2016,1,25,19,37,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394.83333,2016,1,25,20,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394.875,2016,1,25,21,40,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394.91667,2016,1,25,22,45,µg/m³,1 Hr,Valid
Beijing,PM2.5,42394.95833,2016,1,25,23,42,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395,2016,1,26,0,29,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395.04167,2016,1,26,1,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395.08333,2016,1,26,2,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395.125,2016,1,26,3,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395.16667,2016,1,26,4,14,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395.20833,2016,1,26,5,17,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395.25,2016,1,26,6,20,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395.29167,2016,1,26,7,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395.33333,2016,1,26,8,19,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395.375,2016,1,26,9,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395.41667,2016,1,26,10,21,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395.45833,2016,1,26,11,15,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395.5,2016,1,26,12,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395.54167,2016,1,26,13,16,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395.58333,2016,1,26,14,18,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395.625,2016,1,26,15,23,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395.66667,2016,1,26,16,22,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395.70833,2016,1,26,17,27,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395.75,2016,1,26,18,30,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395.79167,2016,1,26,19,36,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395.83333,2016,1,26,20,90,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395.875,2016,1,26,21,104,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395.91667,2016,1,26,22,105,µg/m³,1 Hr,Valid
Beijing,PM2.5,42395.95833,2016,1,26,23,115,µg/m³,1 Hr,Valid
Beijing,PM2.5,42396,2016,1,27,0,121,µg/m³,1 Hr,Valid
Beijing,PM2.5,42396.04167,2016,1,27,1,111,µg/m³,1 Hr,Valid
Beijing,PM2.5,42396.08333,2016,1,27,2,123,µg/m³,1 Hr,Valid
Beijing,PM2.5,42396.125,2016,1,27,3,134,µg/m³,1 Hr,Valid
Beijing,PM2.5,42396.16667,2016,1,27,4,119,µg/m³,1 Hr,Valid
Beijing,PM2.5,42396.20833,2016,1,27,5,102,µg/m³,1 Hr,Valid
